season,round,circuit,driver,team,grid,gap_to_pole,best_quali_time,rolling_podium_rate,rolling_points,team_rolling_points,circuit_podium_rate,avg_temp,avg_humidity,avg_wind,rainfall,podium
2023,3,Australian Grand Prix,HAM,Mercedes,3,0.3719999999999999,77.104,0.4,11.2,7.6,0.0,17.45,54.16,1.13,0,1
2023,3,Australian Grand Prix,ALO,Aston Martin,4,0.4069999999999965,77.139,0.4,8.0,7.8,0.0,17.45,54.16,1.13,0,1
2023,3,Australian Grand Prix,STR,Aston Martin,6,0.5760000000000076,77.308,0.0,2.6,10.6,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,NOR,McLaren,13,1.3870000000000005,78.119,0.0,2.2,0.4,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,HUL,Haas F1 Team,10,1.003,77.735,0.0,0.0,0.2,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,PIA,McLaren,16,1.7849999999999966,78.517,0.0,0.0,1.6,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,ZHO,Alfa Romeo,17,1.808000000000007,78.54,0.0,0.0,0.8,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,TSU,AlphaTauri,12,1.3670000000000044,78.099,0.0,0.0,0.0,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,BOT,Alfa Romeo,19,1.9819999999999995,78.714,0.0,1.4,1.2,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,SAI,Ferrari,5,0.5379999999999967,77.27,0.2,11.4,7.6,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,GAS,Alpine,9,0.9429999999999978,77.675,0.0,0.8,1.6,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,OCO,Alpine,11,1.0360000000000014,77.768,0.0,3.6,1.6,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,DEV,AlphaTauri,15,1.6029999999999944,78.335,0.0,0.6666666666666666,0.2,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,SAR,Williams,18,1.8250000000000028,78.557,0.0,0.0,0.2,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,MAG,Haas F1 Team,14,1.3970000000000056,78.129,0.0,0.2,1.4,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,RUS,Mercedes,2,0.2360000000000042,76.968,0.2,13.4,11.2,1.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,ALB,Williams,8,0.8769999999999953,77.609,0.0,0.2,0.2,0.0,17.45,54.16,1.13,0,0
2023,3,Australian Grand Prix,LEC,Ferrari,7,0.6370000000000005,77.369,0.2,8.8,5.2,1.0,17.45,54.16,1.13,0,0
2023,4,Azerbaijan Grand Prix,PER,Red Bull Racing,3,0.2920000000000016,100.495,0.8,15.8,22.4,1.0,24.86,49.22,1.08,0,1
2023,4,Azerbaijan Grand Prix,VER,Red Bull Racing,2,0.1880000000000024,100.391,0.8,20.4,22.4,1.0,24.86,49.22,1.08,0,1
2023,4,Azerbaijan Grand Prix,LEC,Ferrari,1,0.0,100.203,0.2,7.2,2.8,0.0,24.86,49.22,1.08,0,1
2023,4,Azerbaijan Grand Prix,ALO,Aston Martin,6,1.0499999999999972,101.253,0.6,11.0,10.0,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,SAI,Ferrari,4,0.8130000000000024,101.016,0.2,9.4,5.8,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,HAM,Mercedes,5,0.9740000000000038,101.177,0.4,11.2,9.2,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,STR,Aston Martin,9,1.4080000000000013,101.611,0.0,5.0,10.8,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,RUS,Mercedes,11,1.4509999999999934,101.654,0.2,10.8,9.6,1.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,NOR,McLaren,7,1.078000000000003,101.281,0.0,3.4,2.4,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,TSU,AlphaTauri,8,1.378,101.581,0.0,0.2,0.2,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,PIA,McLaren,10,1.4080000000000013,101.611,0.0,1.3333333333333333,2.8,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,ALB,Williams,12,1.6149999999999949,101.818,0.0,0.2,0.0,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,MAG,Haas F1 Team,16,3.213999999999998,103.417,0.0,0.2,1.4,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,GAS,Alpine,17,4.649999999999992,104.853,0.0,0.8,1.2,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,OCO,Alpine,19,1.5949999999999989,101.798,0.0,2.8,1.2,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,SAR,Williams,14,2.191999999999993,102.395,0.0,0.0,0.0,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,HUL,Haas F1 Team,20,2.5519999999999925,102.755,0.0,1.2,1.4,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,BOT,Alfa Romeo,13,2.0559999999999974,102.259,0.0,1.2,0.4,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,ZHO,Alfa Romeo,15,2.438999999999993,102.642,0.0,0.4,0.4,0.0,24.86,49.22,1.08,0,0
2023,4,Azerbaijan Grand Prix,DEV,AlphaTauri,18,5.0,115.282,0.0,0.5,0.4,0.0,24.86,49.22,1.08,0,0
2023,5,Miami Grand Prix,VER,Red Bull Racing,9,0.027000000000001,86.814,1.0,22.4,22.4,1.0,27.12,59.43,3.97,0,1
2023,5,Miami Grand Prix,PER,Red Bull Racing,1,0.0,86.841,0.8,17.8,22.6,0.0,27.12,59.43,3.97,0,1
2023,5,Miami Grand Prix,ALO,Aston Martin,2,0.3610000000000042,87.202,0.6,11.4,9.0,0.0,27.12,59.43,3.97,0,1
2023,5,Miami Grand Prix,RUS,Mercedes,6,0.963000000000008,87.804,0.0,6.6,8.2,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,SAI,Ferrari,3,0.5080000000000098,87.349,0.0,8.4,6.2,1.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,HAM,Mercedes,13,1.1340000000000003,87.975,0.2,9.2,8.6,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,LEC,Ferrari,7,1.0200000000000102,87.861,0.4,7.8,7.0,1.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,GAS,Alpine,5,0.9450000000000074,87.786,0.0,0.8,0.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,OCO,Alpine,8,1.0940000000000083,87.935,0.0,2.0,0.8,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,MAG,Haas F1 Team,4,0.926000000000002,87.767,0.0,0.2,1.2,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,TSU,AlphaTauri,17,1.588000000000008,88.429,0.0,0.4,0.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,STR,Aston Martin,18,1.6350000000000051,88.476,0.0,6.0,12.0,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,BOT,Alfa Romeo,10,0.722999999999999,87.564,0.0,0.8,0.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,ALB,Williams,11,0.9540000000000076,87.795,0.0,0.2,0.0,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,HUL,Haas F1 Team,12,1.0620000000000118,87.903,0.0,1.2,1.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,ZHO,Alfa Romeo,14,1.25,88.091,0.0,0.4,0.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,NOR,McLaren,16,1.5530000000000117,88.394,0.0,3.8,2.8,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,DEV,AlphaTauri,15,1.554000000000002,88.395,0.0,0.4,0.4,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,PIA,McLaren,19,1.643000000000001,88.484,0.0,1.0,2.8,0.0,27.12,59.43,3.97,0,0
2023,5,Miami Grand Prix,SAR,Williams,20,1.7360000000000042,88.577,0.0,0.0,0.0,0.0,27.12,59.43,3.97,0,0
2023,6,Monaco Grand Prix,VER,Red Bull Racing,1,0.0,71.365,1.0,22.6,22.4,1.0,25.07,45.86,1.01,1,1
2023,6,Monaco Grand Prix,ALO,Aston Martin,2,0.0840000000000031,71.449,0.8,14.4,9.0,0.0,25.07,45.86,1.01,1,1
2023,6,Monaco Grand Prix,OCO,Alpine,3,0.1880000000000024,71.553,0.0,1.2,1.2,0.0,25.07,45.86,1.01,1,1
2023,6,Monaco Grand Prix,HAM,Mercedes,5,0.3599999999999994,71.725,0.2,10.8,6.6,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,RUS,Mercedes,8,0.5990000000000038,71.964,0.0,7.0,9.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,LEC,Ferrari,6,0.1060000000000087,71.471,0.2,5.4,8.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,GAS,Alpine,7,0.568000000000012,71.933,0.0,1.6,4.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,SAI,Ferrari,4,0.2650000000000005,71.63,0.0,8.0,9.8,1.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,NOR,McLaren,10,0.88900000000001,72.254,0.0,2.0,1.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,PIA,McLaren,11,1.0300000000000011,72.395,0.0,0.8,0.8,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,BOT,Alfa Romeo,15,1.2600000000000051,72.625,0.0,0.8,0.0,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,DEV,AlphaTauri,12,1.0630000000000024,72.428,0.0,0.0,0.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,ZHO,Alfa Romeo,19,2.1580000000000013,73.523,0.0,0.4,0.0,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,ALB,Williams,13,1.162000000000006,72.527,0.0,0.2,0.0,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,TSU,AlphaTauri,9,0.7169999999999987,72.082,0.0,0.4,0.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,PER,Red Bull Racing,20,2.4849999999999994,73.85,1.0,20.2,22.4,1.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,HUL,Haas F1 Team,18,1.9140000000000013,73.279,0.0,1.2,0.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,SAR,Williams,16,1.7480000000000049,73.113,0.0,0.0,0.0,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,MAG,Haas F1 Team,17,1.9050000000000007,73.27,0.0,0.4,0.2,0.0,25.07,45.86,1.01,1,0
2023,6,Monaco Grand Prix,STR,Aston Martin,14,1.2580000000000098,72.623,0.0,5.2,10.2,0.0,25.07,45.86,1.01,1,0
2023,7,Spanish Grand Prix,VER,Red Bull Racing,1,0.0,72.272,1.0,22.6,17.4,1.0,22.67,63.08,1.87,0,1
2023,7,Spanish Grand Prix,HAM,Mercedes,4,0.5459999999999923,72.818,0.2,11.4,9.6,0.0,22.67,63.08,1.87,0,1
2023,7,Spanish Grand Prix,RUS,Mercedes,12,1.1749999999999972,73.447,0.0,7.8,12.2,1.0,22.67,63.08,1.87,0,1
2023,7,Spanish Grand Prix,PER,Red Bull Racing,11,1.0619999999999976,73.334,0.8,17.2,19.0,1.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,SAI,Ferrari,2,0.4619999999999891,72.734,0.0,6.4,7.6,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,STR,Aston Martin,5,0.7219999999999942,72.994,0.0,3.6,7.8,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,ALO,Aston Martin,8,1.2349999999999994,73.507,0.8,15.0,8.2,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,OCO,Alpine,6,0.8109999999999928,73.083,0.2,4.2,5.4,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,ZHO,Alfa Romeo,13,1.2489999999999952,73.521,0.0,0.4,0.0,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,GAS,Alpine,10,0.5439999999999969,72.816,0.0,2.4,6.2,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,LEC,Ferrari,19,1.806999999999988,74.079,0.2,7.0,7.6,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,TSU,AlphaTauri,15,2.2049999999999983,74.477,0.0,0.4,0.0,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,PIA,McLaren,9,1.4099999999999966,73.682,0.0,1.0,0.6,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,DEV,AlphaTauri,14,1.8109999999999928,74.083,0.0,0.0,0.0,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,HUL,Haas F1 Team,7,0.9569999999999936,73.229,0.0,1.2,0.2,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,ALB,Williams,18,1.7909999999999968,74.063,0.0,0.0,0.0,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,NOR,McLaren,3,0.519999999999996,72.792,0.0,2.4,0.6,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,MAG,Haas F1 Team,17,1.769999999999996,74.042,0.0,0.4,0.2,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,BOT,Alfa Romeo,16,1.7049999999999983,73.977,0.0,0.0,0.4,0.0,22.67,63.08,1.87,0,0
2023,7,Spanish Grand Prix,SAR,Williams,20,2.4269999999999925,74.699,0.0,0.0,0.0,0.0,22.67,63.08,1.87,0,0
2023,8,Canadian Grand Prix,VER,Red Bull Racing,1,0.0,85.858,1.0,24.0,16.2,1.0,18.53,63.9,1.94,0,1
2023,8,Canadian Grand Prix,ALO,Aston Martin,2,1.4279999999999973,87.286,0.6,13.2,6.4,0.0,18.53,63.9,1.94,0,1
2023,8,Canadian Grand Prix,HAM,Mercedes,3,1.7689999999999912,87.627,0.4,13.0,12.8,1.0,18.53,63.9,1.94,0,1
2023,8,Canadian Grand Prix,LEC,Ferrari,10,5.0,80.615,0.2,5.8,5.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,SAI,Ferrari,11,3.435999999999993,89.294,0.0,6.8,6.8,1.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,PER,Red Bull Racing,12,4.899000000000001,80.959,0.6,16.0,17.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,ALB,Williams,9,5.0,78.725,0.0,0.0,0.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,OCO,Alpine,6,2.086999999999989,87.945,0.2,4.2,5.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,STR,Aston Martin,16,4.374000000000009,81.484,0.0,5.2,10.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,BOT,Alfa Romeo,14,4.037000000000006,81.821,0.0,0.0,0.4,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,PIA,McLaren,8,5.0,91.349,0.0,1.0,0.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,GAS,Alpine,15,2.9720000000000084,82.886,0.0,2.2,6.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,NOR,McLaren,7,2.1880000000000024,88.046,0.0,2.4,0.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,TSU,AlphaTauri,19,3.112000000000009,82.746,0.0,0.4,0.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,HUL,Haas F1 Team,5,1.2439999999999998,87.102,0.0,1.2,0.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,ZHO,Alfa Romeo,20,2.5160000000000053,83.342,0.0,0.8,0.6,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,MAG,Haas F1 Team,13,4.180000000000007,81.678,0.0,0.2,0.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,DEV,AlphaTauri,17,2.721000000000004,83.137,0.0,0.0,0.0,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,RUS,Mercedes,4,2.0349999999999966,87.893,0.2,8.4,14.2,0.0,18.53,63.9,1.94,0,0
2023,8,Canadian Grand Prix,SAR,Williams,18,2.521000000000001,83.337,0.0,0.0,1.2,0.0,18.53,63.9,1.94,0,0
2023,9,Austrian Grand Prix,VER,Red Bull Racing,1,0.0,64.391,1.0,24.0,14.4,1.0,22.4,52.05,1.1,1,1
2023,9,Austrian Grand Prix,LEC,Ferrari,2,0.0479999999999876,64.439,0.2,8.2,7.2,1.0,22.4,52.05,1.1,1,1
2023,9,Austrian Grand Prix,PER,Red Bull Racing,15,5.0,126.688,0.4,12.8,19.6,0.0,22.4,52.05,1.1,1,1
2023,9,Austrian Grand Prix,NOR,McLaren,4,0.2669999999999959,64.658,0.0,0.8,0.2,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,ALO,Aston Martin,7,0.519999999999996,64.911,0.6,13.8,6.8,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,SAI,Ferrari,3,0.1899999999999977,64.581,0.0,8.8,10.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,RUS,Mercedes,11,1.036999999999992,65.428,0.2,8.4,11.6,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,HAM,Mercedes,5,0.4279999999999972,64.819,0.4,12.4,10.8,1.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,STR,Aston Martin,6,0.5019999999999953,64.893,0.0,3.2,8.8,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,GAS,Alpine,9,0.7789999999999964,65.17,0.0,2.2,3.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,ALB,Williams,10,1.431999999999988,65.823,0.0,1.2,1.2,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,ZHO,Alfa Romeo,17,1.4269999999999925,65.818,0.0,0.4,0.6,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,SAR,Williams,18,1.556999999999988,65.948,0.0,0.0,1.2,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,OCO,Alpine,12,1.0619999999999976,65.453,0.2,5.0,2.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,BOT,Alfa Romeo,14,1.2890000000000017,65.68,0.0,0.2,0.6,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,PIA,McLaren,13,1.2139999999999986,65.605,0.0,0.2,2.4,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,DEV,AlphaTauri,20,1.5829999999999984,65.974,0.0,0.0,0.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,MAG,Haas F1 Team,19,1.5799999999999983,65.971,0.0,0.2,0.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,TSU,AlphaTauri,16,1.393000000000001,65.784,0.0,0.2,0.0,0.0,22.4,52.05,1.1,1,0
2023,9,Austrian Grand Prix,HUL,Haas F1 Team,8,0.6989999999999981,65.09,0.0,0.0,0.0,0.0,22.4,52.05,1.1,1,0
2023,10,British Grand Prix,VER,Red Bull Racing,1,0.0,86.72,1.0,25.6,17.4,0.0,21.47,56.19,3.02,0,1
2023,10,British Grand Prix,NOR,McLaren,2,0.2409999999999996,86.961,0.0,2.8,2.4,0.0,21.47,56.19,3.02,0,1
2023,10,British Grand Prix,HAM,Mercedes,7,0.4909999999999996,87.211,0.4,11.6,8.0,1.0,21.47,56.19,3.02,0,1
2023,10,British Grand Prix,PIA,McLaren,3,0.3719999999999999,87.092,0.0,0.2,6.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,RUS,Mercedes,6,0.4350000000000023,87.155,0.2,8.6,8.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,PER,Red Bull Racing,15,3.2480000000000047,89.968,0.4,10.8,20.2,1.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,ALO,Aston Martin,9,0.9390000000000072,87.659,0.6,13.4,7.6,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,ALB,Williams,8,0.8100000000000023,87.53,0.0,1.2,1.2,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,LEC,Ferrari,4,0.4159999999999968,87.136,0.2,8.8,9.6,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,SAI,Ferrari,5,0.4279999999999972,87.148,0.0,8.4,10.0,1.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,SAR,Williams,14,2.311000000000007,89.031,0.0,0.0,2.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,BOT,Alfa Romeo,20,3.078000000000003,89.798,0.0,0.2,0.2,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,HUL,Haas F1 Team,11,2.176000000000002,88.896,0.0,0.0,0.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,STR,Aston Martin,12,2.2150000000000034,88.935,0.0,2.4,7.6,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,ZHO,Alfa Romeo,17,3.403000000000006,90.123,0.0,0.4,0.2,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,TSU,AlphaTauri,16,3.305000000000007,90.025,0.0,0.0,0.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,DEV,AlphaTauri,18,3.7930000000000064,90.513,0.0,0.0,0.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,GAS,Alpine,10,0.968999999999994,87.689,0.0,2.4,1.2,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,MAG,Haas F1 Team,19,5.0,92.378,0.0,0.2,0.0,0.0,21.47,56.19,3.02,0,0
2023,10,British Grand Prix,OCO,Alpine,13,2.236000000000004,88.956,0.2,5.0,1.0,0.0,21.47,56.19,3.02,0,0
2023,11,Hungarian Grand Prix,VER,Red Bull Racing,2,0.0030000000000001,76.612,1.0,25.6,16.8,1.0,28.81,32.8,1.44,0,1
2023,11,Hungarian Grand Prix,NOR,McLaren,3,0.0850000000000079,76.694,0.2,6.4,8.4,0.0,28.81,32.8,1.44,0,1
2023,11,Hungarian Grand Prix,PER,Red Bull Racing,9,0.436000000000007,77.045,0.2,8.8,20.2,0.0,28.81,32.8,1.44,0,1
2023,11,Hungarian Grand Prix,HAM,Mercedes,1,0.0,76.609,0.6,13.0,7.0,1.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,PIA,McLaren,4,0.2960000000000065,76.905,0.0,2.6,12.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,RUS,Mercedes,18,2.4180000000000064,79.027,0.2,8.2,9.4,1.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,LEC,Ferrari,6,0.3830000000000098,76.992,0.2,8.0,7.8,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,SAI,Ferrari,11,1.0940000000000083,77.703,0.0,6.6,7.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,ALO,Aston Martin,8,0.4260000000000019,77.035,0.4,11.6,4.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,STR,Aston Martin,14,1.5350000000000108,78.144,0.0,2.4,4.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,ALB,Williams,16,2.308000000000007,78.917,0.0,2.0,0.8,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,BOT,Alfa Romeo,7,0.4250000000000113,77.034,0.0,0.2,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,RIC,AlphaTauri,13,1.393000000000001,78.002,0.0,1.6,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,HUL,Haas F1 Team,10,0.5770000000000124,77.186,0.0,0.0,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,TSU,AlphaTauri,17,2.3100000000000023,78.919,0.0,0.0,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,ZHO,Alfa Romeo,5,0.362000000000009,76.971,0.0,0.4,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,MAG,Haas F1 Team,19,2.5970000000000084,79.206,0.0,0.0,0.0,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,SAR,Williams,20,2.63900000000001,79.248,0.0,0.0,0.8,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,OCO,Alpine,12,1.231999999999999,77.841,0.2,4.6,0.2,0.0,28.81,32.8,1.44,0,0
2023,11,Hungarian Grand Prix,GAS,Alpine,15,1.608000000000004,78.217,0.0,1.6,0.2,0.0,28.81,32.8,1.44,0,0
2023,12,Belgian Grand Prix,VER,Red Bull Racing,6,0.0,106.168,1.0,25.8,18.0,1.0,17.87,61.93,1.59,1,1
2023,12,Belgian Grand Prix,PER,Red Bull Racing,2,0.8769999999999953,107.045,0.4,11.8,20.0,1.0,17.87,61.93,1.59,1,1
2023,12,Belgian Grand Prix,LEC,Ferrari,1,0.8199999999999932,106.988,0.2,7.6,4.2,0.0,17.87,61.93,1.59,1,1
2023,12,Belgian Grand Prix,HAM,Mercedes,3,0.9189999999999968,107.087,0.6,12.8,9.8,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,ALO,Aston Martin,9,1.6749999999999972,107.843,0.2,8.4,2.2,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,RUS,Mercedes,8,1.6370000000000005,107.805,0.2,7.8,11.6,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,NOR,McLaren,7,1.5009999999999906,107.669,0.4,9.6,11.6,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,OCO,Alpine,14,5.0,116.372,0.0,1.6,0.0,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,STR,Aston Martin,10,2.672999999999988,108.841,0.0,2.6,3.8,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,TSU,AlphaTauri,11,5.0,113.148,0.0,0.0,0.0,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,GAS,Alpine,12,5.0,113.671,0.0,0.4,0.8,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,BOT,Alfa Romeo,13,5.0,114.694,0.0,0.2,0.0,0.0,17.87,61.93,1.59,1,0
2023,12,Belgian Grand Prix,ZHO,Alfa Romeo,17,5.0,120.832,0.0,0.4,0.0,0.0,17.87,61.93,1.59,1,0
